"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 15 16:37:28 CST 2020","Mon Jun 15 16:37:28 CST 2020","186","TestCase","test_log","TestLog","","","test_login_02_log_in[case0]","
            用例描述：获取验证码，该用例数据源来自excel
        "
"passed","Mon Jun 15 16:37:26 CST 2020","Mon Jun 15 16:37:26 CST 2020","213","TestCase","test_log","TestLog","","","test_login_01_get_verifycode[case0]","
            用例描述：获取验证码，该用例数据源来自excel
        "
"passed","Mon Jun 15 16:37:26 CST 2020","Mon Jun 15 16:37:27 CST 2020","1188","TestCase","test_log","TestLog","","","test_login_01_get_verifycode[case1]","
            用例描述：获取验证码，该用例数据源来自excel
        "
"passed","Mon Jun 15 16:37:29 CST 2020","Mon Jun 15 16:37:31 CST 2020","2140","TestCase","test_log","TestLog","","","test_login_02_log_in[case3]","
            用例描述：获取验证码，该用例数据源来自excel
        "
"passed","Mon Jun 15 16:37:28 CST 2020","Mon Jun 15 16:37:28 CST 2020","190","TestCase","test_log","TestLog","","","test_login_02_log_in[case1]","
            用例描述：获取验证码，该用例数据源来自excel
        "
"passed","Mon Jun 15 16:37:27 CST 2020","Mon Jun 15 16:37:28 CST 2020","409","TestCase","test_log","TestLog","","","test_login_01_get_verifycode[case2]","
            用例描述：获取验证码，该用例数据源来自excel
        "
"passed","Mon Jun 15 16:37:28 CST 2020","Mon Jun 15 16:37:29 CST 2020","210","TestCase","test_log","TestLog","","","test_login_02_log_in[case2]","
            用例描述：获取验证码，该用例数据源来自excel
        "
"passed","Mon Jun 15 16:37:28 CST 2020","Mon Jun 15 16:37:28 CST 2020","217","TestCase","test_log","TestLog","","","test_login_01_get_verifycode[case3]","
            用例描述：获取验证码，该用例数据源来自excel
        "
